"Town","Region","FiscalYear","Substance","Adm_Count_by_Drug_Yr_Town","Adm_Count_Yr_Town","Adm_Count_by_Drug_Yr_Region","Adm_Count_Yr_Region","Adm_Count_by_Drug_Yr_State","Adm_Count_Yr_State","Pct Adm Drug Town","Pct Adm Drug Region","Pct Adm Drug State"
"West Hartford","North Central Region",2015,"Heroin",126,467,4744,12409,24247,67992,27,38.2,35.7
"West Hartford","North Central Region",2016,"Cocaine",16,477,386,11955,2479,67054,3.4,3.2,3.7
"West Hartford","North Central Region",2016,"Crack",16,477,387,11955,2039,67054,3.4,3.2,3
"West Hartford","North Central Region",2016,"Benzodiazepines",4,477,54,11955,840,67054,0.8,0.5,1.3
"West Hartford","North Central Region",2014,"Other",4,523,100,12451,797,65045,0.8,0.8,1.2
"West Hartford","North Central Region",2015,"Cocaine",22,467,433,12409,2450,67992,4.7,3.5,3.6
"West Hartford","North Central Region",2014,"Cocaine",11,523,512,12451,2712,65045,2.1,4.1,4.2
"West Hartford","North Central Region",2014,"Heroin",148,523,4391,12451,21053,65045,28.3,35.3,32.4
"West Hartford","North Central Region",2015,"Marijuana, Hashish, THC",43,467,1741,12409,8754,67992,9.2,14,12.9
"West Hartford","North Central Region",2015,"Other Opiates and Synthetics",8,467,261,12409,3209,67992,1.7,2.1,4.7
"West Hartford","North Central Region",2014,"Marijuana, Hashish, THC",70,523,1627,12451,8281,65045,13.4,13.1,12.7
"West Hartford","North Central Region",2016,"Heroin",124,477,4658,11955,25634,67054,26,39,38.2
"West Hartford","North Central Region",2015,"PCP",15,467,301,12409,1062,67992,3.2,2.4,1.6
"West Hartford","North Central Region",2015,"Alcohol",235,467,4350,12409,24428,67992,50.3,35.1,35.9
"West Hartford","North Central Region",2014,"Other Opiates and Synthetics",12,523,287,12451,3231,65045,2.3,2.3,5
"West Hartford","North Central Region",2014,"PCP",13,523,244,12451,1023,65045,2.5,2,1.6
"West Hartford","North Central Region",2016,"Other Opiates and Synthetics",8,477,236,11955,2792,67054,1.7,2,4.2
"West Hartford","North Central Region",2016,"Other",9,477,119,11955,719,67054,1.9,1,1.1
"West Hartford","North Central Region",2015,"Other",3,467,126,12409,856,67992,0.6,1,1.3
"West Hartford","North Central Region",2015,"Benzodiazepines",1,467,60,12409,817,67992,0.2,0.5,1.2
"West Hartford","North Central Region",2014,"Benzodiazepines",1,523,91,12451,841,65045,0.2,0.7,1.3
"West Haven","South Central Region",2015,"Other",21,1069,209,11215,856,67992,2,1.9,1.3
"West Haven","South Central Region",2015,"Other Opiates and Synthetics",71,1069,699,11215,3209,67992,6.6,6.2,4.7
"West Haven","South Central Region",2016,"Cocaine",41,1044,485,11087,2479,67054,3.9,4.4,3.7
"West Haven","South Central Region",2016,"Alcohol",327,1044,3516,11087,23336,67054,31.3,31.7,34.8
"West Haven","South Central Region",2016,"Crack",32,1044,388,11087,2039,67054,3.1,3.5,3
"West Haven","South Central Region",2015,"Heroin",339,1069,3629,11215,24247,67992,31.7,32.4,35.7
"West Haven","South Central Region",2016,"Benzodiazepines",15,1044,257,11087,840,67054,1.4,2.3,1.3
"West Haven","South Central Region",2016,"Marijuana, Hashish, THC",106,1044,1502,11087,8159,67054,10.2,13.5,12.2
"West Haven","South Central Region",2015,"Marijuana, Hashish, THC",101,1069,1381,11215,8754,67992,9.4,12.3,12.9
"West Haven","South Central Region",2015,"Cocaine",44,1069,420,11215,2450,67992,4.1,3.7,3.6
"West Haven","South Central Region",2016,"Heroin",398,1044,3851,11087,25634,67054,38.1,34.7,38.2
"West Haven","South Central Region",2016,"Other",13,1044,175,11087,719,67054,1.2,1.6,1.1
"West Haven","South Central Region",2015,"PCP",25,1069,242,11215,1062,67992,2.3,2.2,1.6
"West Haven","South Central Region",2015,"Alcohol",386,1069,3933,11215,24428,67992,36.1,35.1,35.9
"West Haven","South Central Region",2015,"Crack",48,1069,424,11215,2169,67992,4.5,3.8,3.2
"West Haven","South Central Region",2014,"Marijuana, Hashish, THC",100,890,1356,10142,8281,65045,11.2,13.4,12.7
"West Haven","South Central Region",2014,"Other Opiates and Synthetics",74,890,717,10142,3231,65045,8.3,7.1,5
"West Haven","South Central Region",2015,"Benzodiazepines",34,1069,278,11215,817,67992,3.2,2.5,1.2
"West Haven","South Central Region",2014,"Cocaine",41,890,411,10142,2712,65045,4.6,4.1,4.2
"West Haven","South Central Region",2014,"Crack",44,890,514,10142,2496,65045,4.9,5.1,3.8
"West Haven","South Central Region",2014,"Heroin",251,890,2974,10142,21053,65045,28.2,29.3,32.4
"West Haven","South Central Region",2016,"Other Opiates and Synthetics",91,1044,638,11087,2792,67054,8.7,5.8,4.2
"West Haven","South Central Region",2014,"Other",16,890,168,10142,797,65045,1.8,1.7,1.2
"West Haven","South Central Region",2016,"PCP",21,1044,275,11087,1056,67054,2,2.5,1.6
"West Haven","South Central Region",2014,"Benzodiazepines",23,890,281,10142,841,65045,2.6,2.8,1.3
"West Haven","South Central Region",2014,"Alcohol",326,890,3477,10142,24611,65045,36.6,34.3,37.8
"West Haven","South Central Region",2014,"PCP",15,890,244,10142,1023,65045,1.7,2.4,1.6
"Westport","Southwest Region",2016,"Heroin",29,80,3226,8741,25634,67054,36.2,36.9,38.2
"Westport","Southwest Region",2015,"Marijuana, Hashish, THC",11,104,1930,9558,8754,67992,10.6,20.2,12.9
"Westport","Southwest Region",2016,"Cocaine",2,80,375,8741,2479,67054,2.5,4.3,3.7
"Westport","Southwest Region",2016,"Crack",2,80,360,8741,2039,67054,2.5,4.1,3
"Westport","Southwest Region",2016,"Alcohol",30,80,2491,8741,23336,67054,37.5,28.5,34.8
"Westport","Southwest Region",2016,"Marijuana, Hashish, THC",4,80,1359,8741,8159,67054,5,15.5,12.2
"Westport","Southwest Region",2016,"Other Opiates and Synthetics",9,80,416,8741,2792,67054,11.2,4.8,4.2
"Westport","Southwest Region",2015,"Heroin",43,104,3018,9558,24247,67992,41.3,31.6,35.7
"Westport","Southwest Region",2016,"Other",2,80,110,8741,719,67054,2.5,1.3,1.1
"Westport","Southwest Region",2015,"Alcohol",37,104,2833,9558,24428,67992,35.6,29.6,35.9
"Westport","Southwest Region",2015,"Other Opiates and Synthetics",7,104,432,9558,3209,67992,6.7,4.5,4.7
"Westport","Southwest Region",2014,"Heroin",23,59,2671,8891,21053,65045,39,30,32.4
"Westport","Southwest Region",2016,"Benzodiazepines",2,80,177,8741,840,67054,2.5,2,1.3
"Westport","Southwest Region",2015,"Other",1,104,98,9558,856,67992,1,1,1.3
"Westport","Southwest Region",2014,"Alcohol",24,59,2591,8891,24611,65045,40.7,29.1,37.8
"Westport","Southwest Region",2014,"Cocaine",1,59,436,8891,2712,65045,1.7,4.9,4.2
"Westport","Southwest Region",2015,"Cocaine",4,104,438,9558,2450,67992,3.8,4.6,3.6
"Westport","Southwest Region",2015,"Benzodiazepines",1,104,143,9558,817,67992,1,1.5,1.2
"Westport","Southwest Region",2014,"Marijuana, Hashish, THC",4,59,1704,8891,8281,65045,6.8,19.2,12.7
"Westport","Southwest Region",2014,"Other Opiates and Synthetics",4,59,437,8891,3231,65045,6.8,4.9,5
"Westport","Southwest Region",2014,"Benzodiazepines",3,59,174,8891,841,65045,5.1,2,1.3
"Wethersfield","Central Region",2015,"Heroin",104,282,3468,8799,24247,67992,36.9,39.4,35.7
"Wethersfield","Central Region",2015,"Alcohol",127,282,3210,8799,24428,67992,45,36.5,35.9
"Wethersfield","Central Region",2015,"Marijuana, Hashish, THC",17,282,921,8799,8754,67992,6,10.5,12.9
"Wethersfield","Central Region",2015,"Other Opiates and Synthetics",10,282,426,8799,3209,67992,3.5,4.8,4.7
"Wethersfield","Central Region",2016,"Heroin",121,310,3717,9163,25634,67054,39,40.6,38.2
"Wethersfield","Central Region",2015,"Crack",4,282,194,8799,2169,67992,1.4,2.2,3.2
"Wethersfield","Central Region",2015,"PCP",3,282,72,8799,1062,67992,1.1,0.8,1.6
"Wethersfield","Central Region",2016,"Crack",11,310,186,9163,2039,67054,3.5,2,3
"Wethersfield","Central Region",2016,"Alcohol",133,310,3310,9163,23336,67054,42.9,36.1,34.8
"Wethersfield","Central Region",2016,"Cocaine",5,310,364,9163,2479,67054,1.6,4,3.7
"Wethersfield","Central Region",2015,"Cocaine",7,282,311,8799,2450,67992,2.5,3.5,3.6
"Wethersfield","Central Region",2016,"Marijuana, Hashish, THC",25,310,994,9163,8159,67054,8.1,10.8,12.2
"Wethersfield","Central Region",2016,"Other Opiates and Synthetics",7,310,357,9163,2792,67054,2.3,3.9,4.2
"Wethersfield","Central Region",2015,"Benzodiazepines",7,282,91,8799,817,67992,2.5,1,1.2
"Wethersfield","Central Region",2014,"Alcohol",138,294,3296,8170,24611,65045,46.9,40.3,37.8
"Wethersfield","Central Region",2014,"Marijuana, Hashish, THC",14,294,920,8170,8281,65045,4.8,11.3,12.7
"Wethersfield","Central Region",2014,"Heroin",105,294,2843,8170,21053,65045,35.7,34.8,32.4
"Wethersfield","Central Region",2014,"Other Opiates and Synthetics",13,294,375,8170,3231,65045,4.4,4.6,5
"Wethersfield","Central Region",2014,"Cocaine",13,294,360,8170,2712,65045,4.4,4.4,4.2
"Wethersfield","Central Region",2015,"Other",3,282,106,8799,856,67992,1.1,1.2,1.3
"Wethersfield","Central Region",2014,"Crack",6,294,186,8170,2496,65045,2,2.3,3.8
"Wethersfield","Central Region",2016,"Other",4,310,67,9163,719,67054,1.3,0.7,1.1
"Wethersfield","Central Region",2016,"Benzodiazepines",3,310,87,9163,840,67054,1,0.9,1.3
"Wethersfield","Central Region",2014,"Benzodiazepines",3,294,56,8170,841,65045,1,0.7,1.3
"Wethersfield","Central Region",2014,"Other",1,294,83,8170,797,65045,0.3,1,1.2
"Wethersfield","Central Region",2014,"PCP",1,294,51,8170,1023,65045,0.3,0.6,1.6
"Wethersfield","Central Region",2016,"PCP",1,310,81,9163,1056,67054,0.3,0.9,1.6
"Willington","Eastern Region",2014,"Alcohol",31,67,6324,13735,24611,65045,46.3,46,37.8
"Willington","Eastern Region",2014,"Marijuana, Hashish, THC",7,67,1153,13735,8281,65045,10.4,8.4,12.7
"Willington","Eastern Region",2014,"Crack",1,67,404,13735,2496,65045,1.5,2.9,3.8
"Willington","Eastern Region",2016,"Marijuana, Hashish, THC",8,38,999,12737,8159,67054,21.1,7.8,12.2
"Willington","Eastern Region",2014,"Heroin",27,67,4277,13735,21053,65045,40.3,31.1,32.4
"Willington","Eastern Region",2015,"Other Opiates and Synthetics",1,32,707,13332,3209,67992,3.1,5.3,4.7
"Willington","Eastern Region",2015,"Alcohol",14,32,5886,13332,24428,67992,43.8,44.1,35.9
"Willington","Eastern Region",2015,"Benzodiazepines",1,32,107,13332,817,67992,3.1,0.8,1.2
"Willington","Eastern Region",2015,"Other",1,32,161,13332,856,67992,3.1,1.2,1.3
"Willington","Eastern Region",2015,"Heroin",13,32,4615,13332,24247,67992,40.6,34.6,35.7
"Willington","Eastern Region",2014,"Other Opiates and Synthetics",1,67,795,13735,3231,65045,1.5,5.8,5
"Willington","Eastern Region",2016,"Cocaine",2,38,390,12737,2479,67054,5.3,3.1,3.7
"Willington","Eastern Region",2016,"Alcohol",8,38,5318,12737,23336,67054,21.1,41.8,34.8
"Willington","Eastern Region",2016,"Heroin",15,38,4897,12737,25634,67054,39.5,38.4,38.2
"Willington","Eastern Region",2015,"Cocaine",1,32,413,13332,2450,67992,3.1,3.1,3.6
"Willington","Eastern Region",2016,"Other Opiates and Synthetics",5,38,542,12737,2792,67054,13.2,4.3,4.2
"Willington","Eastern Region",2015,"Marijuana, Hashish, THC",1,32,1038,13332,8754,67992,3.1,7.8,12.9
"Wilton","Southwest Region",2016,"Alcohol",17,40,2491,8741,23336,67054,42.5,28.5,34.8
"Wilton","Southwest Region",2016,"Heroin",20,40,3226,8741,25634,67054,50,36.9,38.2
"Wilton","Southwest Region",2016,"Other",2,40,110,8741,719,67054,5,1.3,1.1
"Wilton","Southwest Region",2016,"Other Opiates and Synthetics",1,40,416,8741,2792,67054,2.5,4.8,4.2
"Winchester","Western Region",2016,"Alcohol",137,350,4390,13371,23336,67054,39.1,32.8,34.8
"Winchester","Western Region",2016,"Crack",13,350,408,13371,2039,67054,3.7,3.1,3
"Winchester","Western Region",2016,"Heroin",148,350,5285,13371,25634,67054,42.3,39.5,38.2
"Winchester","Western Region",2016,"Marijuana, Hashish, THC",27,350,1778,13371,8159,67054,7.7,13.3,12.2
"Winchester","Western Region",2016,"Other Opiates and Synthetics",8,350,603,13371,2792,67054,2.3,4.5,4.2
"Winchester","Western Region",2015,"Alcohol",145,397,4216,12679,24428,67992,36.5,33.3,35.9
"Winchester","Western Region",2016,"Cocaine",14,350,479,13371,2479,67054,4,3.6,3.7
"Winchester","Western Region",2015,"Other Opiates and Synthetics",12,397,684,12679,3209,67992,3,5.4,4.7
"Winchester","Western Region",2014,"Heroin",162,330,3897,11656,21053,65045,49.1,33.4,32.4
"Winchester","Western Region",2015,"Benzodiazepines",1,397,138,12679,817,67992,0.3,1.1,1.2
"Winchester","Western Region",2015,"Marijuana, Hashish, THC",43,397,1743,12679,8754,67992,10.8,13.7,12.9
"Winchester","Western Region",2014,"Alcohol",107,330,4225,11656,24611,65045,32.4,36.2,37.8
"Winchester","Western Region",2014,"Other",4,330,191,11656,797,65045,1.2,1.6,1.2
"Winchester","Western Region",2016,"Other",1,350,115,13371,719,67054,0.3,0.9,1.1
"Winchester","Western Region",2015,"Heroin",182,397,4773,12679,24247,67992,45.8,37.6,35.7
"Winchester","Western Region",2015,"Cocaine",6,397,435,12679,2450,67992,1.5,3.4,3.6
"Winchester","Western Region",2015,"Crack",7,397,415,12679,2169,67992,1.8,3.3,3.2
"Winchester","Western Region",2014,"Crack",12,330,412,11656,2496,65045,3.6,3.5,3.8
"Winchester","Western Region",2014,"Marijuana, Hashish, THC",23,330,1521,11656,8281,65045,7,13,12.7
"Winchester","Western Region",2014,"Cocaine",9,330,534,11656,2712,65045,2.7,4.6,4.2
"Winchester","Western Region",2014,"Other Opiates and Synthetics",9,330,620,11656,3231,65045,2.7,5.3,5
"Winchester","Western Region",2014,"PCP",2,330,126,11656,1023,65045,0.6,1.1,1.6
"Winchester","Western Region",2015,"Other",1,397,156,12679,856,67992,0.3,1.2,1.3
"Winchester","Western Region",2016,"Benzodiazepines",2,350,161,13371,840,67054,0.6,1.2,1.3
"Winchester","Western Region",2014,"Benzodiazepines",2,330,130,11656,841,65045,0.6,1.1,1.3
"Windham","Eastern Region",2014,"Alcohol",539,1496,6324,13735,24611,65045,36,46,37.8
"Windham","Eastern Region",2015,"Other",22,1670,161,13332,856,67992,1.3,1.2,1.3
"Windham","Eastern Region",2015,"Marijuana, Hashish, THC",164,1670,1038,13332,8754,67992,9.8,7.8,12.9
"Windham","Eastern Region",2014,"Other",12,1496,156,13735,797,65045,0.8,1.1,1.2
"Windham","Eastern Region",2014,"Benzodiazepines",11,1496,109,13735,841,65045,0.7,0.8,1.3
"Windham","Eastern Region",2015,"Crack",75,1670,362,13332,2169,67992,4.5,2.7,3.2
"Windham","Eastern Region",2014,"Cocaine",80,1496,459,13735,2712,65045,5.3,3.3,4.2
"Windham","Eastern Region",2014,"Crack",81,1496,404,13735,2496,65045,5.4,2.9,3.8
"Windham","Eastern Region",2014,"Heroin",578,1496,4277,13735,21053,65045,38.6,31.1,32.4
"Windham","Eastern Region",2015,"Heroin",694,1670,4615,13332,24247,67992,41.6,34.6,35.7
"Windham","Eastern Region",2016,"Other",17,1505,133,12737,719,67054,1.1,1,1.1
"Windham","Eastern Region",2014,"PCP",9,1496,58,13735,1023,65045,0.6,0.4,1.6
"Windham","Eastern Region",2016,"Crack",60,1505,310,12737,2039,67054,4,2.4,3
"Windham","Eastern Region",2015,"Cocaine",65,1670,413,13332,2450,67992,3.9,3.1,3.6
"Windham","Eastern Region",2015,"Benzodiazepines",8,1670,107,13332,817,67992,0.5,0.8,1.2
"Windham","Eastern Region",2014,"Marijuana, Hashish, THC",128,1496,1153,13735,8281,65045,8.6,8.4,12.7
"Windham","Eastern Region",2014,"Other Opiates and Synthetics",58,1496,795,13735,3231,65045,3.9,5.8,5
"Windham","Eastern Region",2016,"PCP",7,1505,44,12737,1056,67054,0.5,0.3,1.6
"Windham","Eastern Region",2015,"Alcohol",577,1670,5886,13332,24428,67992,34.6,44.1,35.9
"Windham","Eastern Region",2016,"Alcohol",508,1505,5318,12737,23336,67054,33.8,41.8,34.8
"Windham","Eastern Region",2016,"Cocaine",76,1505,390,12737,2479,67054,5,3.1,3.7
"Windham","Eastern Region",2016,"Heroin",654,1505,4897,12737,25634,67054,43.5,38.4,38.2
"Windham","Eastern Region",2016,"Marijuana, Hashish, THC",138,1505,999,12737,8159,67054,9.2,7.8,12.2
"Windham","Eastern Region",2016,"Other Opiates and Synthetics",43,1505,542,12737,2792,67054,2.9,4.3,4.2
"Windham","Eastern Region",2016,"Benzodiazepines",2,1505,104,12737,840,67054,0.1,0.8,1.3
"Windham","Eastern Region",2015,"Other Opiates and Synthetics",59,1670,707,13332,3209,67992,3.5,5.3,4.7
"Windham","Eastern Region",2015,"PCP",6,1670,43,13332,1062,67992,0.4,0.3,1.6
"Windsor","North Central Region",2015,"Other Opiates and Synthetics",9,314,261,12409,3209,67992,2.9,2.1,4.7
"Windsor","North Central Region",2014,"Heroin",64,282,4391,12451,21053,65045,22.7,35.3,32.4
"Windsor","North Central Region",2015,"Marijuana, Hashish, THC",43,314,1741,12409,8754,67992,13.7,14,12.9
"Windsor","North Central Region",2014,"Cocaine",20,282,512,12451,2712,65045,7.1,4.1,4.2
"Windsor","North Central Region",2014,"Alcohol",113,282,4698,12451,24611,65045,40.1,37.7,37.8
"Windsor","North Central Region",2015,"PCP",10,314,301,12409,1062,67992,3.2,2.4,1.6
"Windsor","North Central Region",2015,"Alcohol",124,314,4350,12409,24428,67992,39.5,35.1,35.9
"Windsor","North Central Region",2014,"Crack",13,282,501,12451,2496,65045,4.6,4,3.8
"Windsor","North Central Region",2015,"Heroin",105,314,4744,12409,24247,67992,33.4,38.2,35.7
"Windsor","North Central Region",2015,"Crack",9,314,393,12409,2169,67992,2.9,3.2,3.2
"Windsor","North Central Region",2015,"Other",3,314,126,12409,856,67992,1,1,1.3
"Windsor","North Central Region",2015,"Benzodiazepines",7,314,60,12409,817,67992,2.2,0.5,1.2
"Windsor","North Central Region",2014,"Marijuana, Hashish, THC",53,282,1627,12451,8281,65045,18.8,13.1,12.7
"Windsor","North Central Region",2015,"Cocaine",4,314,433,12409,2450,67992,1.3,3.5,3.6
"Windsor","North Central Region",2016,"Marijuana, Hashish, THC",51,298,1527,11955,8159,67054,17.1,12.8,12.2
"Windsor","North Central Region",2014,"Other",4,282,100,12451,797,65045,1.4,0.8,1.2
"Windsor","North Central Region",2016,"Alcohol",125,298,4311,11955,23336,67054,41.9,36.1,34.8
"Windsor","North Central Region",2014,"PCP",4,282,244,12451,1023,65045,1.4,2,1.6
"Windsor","North Central Region",2014,"Other Opiates and Synthetics",8,282,287,12451,3231,65045,2.8,2.3,5
"Windsor","North Central Region",2016,"PCP",8,298,277,11955,1056,67054,2.7,2.3,1.6
"Windsor","North Central Region",2016,"Crack",8,298,387,11955,2039,67054,2.7,3.2,3
"Windsor","North Central Region",2016,"Heroin",94,298,4658,11955,25634,67054,31.5,39,38.2
"Windsor","North Central Region",2016,"Cocaine",8,298,386,11955,2479,67054,2.7,3.2,3.7
"Windsor","North Central Region",2016,"Benzodiazepines",2,298,54,11955,840,67054,0.7,0.5,1.3
"Windsor","North Central Region",2016,"Other",2,298,119,11955,719,67054,0.7,1,1.1
"Windsor","North Central Region",2014,"Benzodiazepines",3,282,91,12451,841,65045,1.1,0.7,1.3
"Windsor Locks","North Central Region",2014,"Heroin",61,199,4391,12451,21053,65045,30.7,35.3,32.4
"Windsor Locks","North Central Region",2016,"Marijuana, Hashish, THC",14,173,1527,11955,8159,67054,8.1,12.8,12.2
"Windsor Locks","North Central Region",2014,"Cocaine",12,199,512,12451,2712,65045,6,4.1,4.2
"Windsor Locks","North Central Region",2016,"Heroin",61,173,4658,11955,25634,67054,35.3,39,38.2
"Windsor Locks","North Central Region",2016,"Alcohol",79,173,4311,11955,23336,67054,45.7,36.1,34.8
"Windsor Locks","North Central Region",2016,"Cocaine",4,173,386,11955,2479,67054,2.3,3.2,3.7
"Windsor Locks","North Central Region",2014,"Alcohol",96,199,4698,12451,24611,65045,48.2,37.7,37.8
"Windsor Locks","North Central Region",2014,"PCP",1,199,244,12451,1023,65045,0.5,2,1.6
"Windsor Locks","North Central Region",2014,"Marijuana, Hashish, THC",13,199,1627,12451,8281,65045,6.5,13.1,12.7
"Windsor Locks","North Central Region",2016,"Other",2,173,119,11955,719,67054,1.2,1,1.1
"Windsor Locks","North Central Region",2016,"Crack",4,173,387,11955,2039,67054,2.3,3.2,3
"Windsor Locks","North Central Region",2014,"Other Opiates and Synthetics",10,199,287,12451,3231,65045,5,2.3,5
"Windsor Locks","North Central Region",2014,"Crack",4,199,501,12451,2496,65045,2,4,3.8
"Windsor Locks","North Central Region",2015,"Heroin",80,197,4744,12409,24247,67992,40.6,38.2,35.7
"Windsor Locks","North Central Region",2015,"Marijuana, Hashish, THC",20,197,1741,12409,8754,67992,10.2,14,12.9
"Windsor Locks","North Central Region",2015,"Alcohol",85,197,4350,12409,24428,67992,43.1,35.1,35.9
"Windsor Locks","North Central Region",2015,"Other Opiates and Synthetics",5,197,261,12409,3209,67992,2.5,2.1,4.7
"Windsor Locks","North Central Region",2015,"Cocaine",2,197,433,12409,2450,67992,1,3.5,3.6
"Windsor Locks","North Central Region",2016,"Other Opiates and Synthetics",7,173,236,11955,2792,67054,4,2,4.2
"Windsor Locks","North Central Region",2015,"Crack",1,197,393,12409,2169,67992,0.5,3.2,3.2
"Windsor Locks","North Central Region",2015,"Benzodiazepines",4,197,60,12409,817,67992,2,0.5,1.2
"Windsor Locks","North Central Region",2014,"Other",1,199,100,12451,797,65045,0.5,0.8,1.2
"Windsor Locks","North Central Region",2014,"Benzodiazepines",1,199,91,12451,841,65045,0.5,0.7,1.3
"Windsor Locks","North Central Region",2016,"Benzodiazepines",2,173,54,11955,840,67054,1.2,0.5,1.3
"Wolcott","Western Region",2016,"Cocaine",23,292,479,13371,2479,67054,7.9,3.6,3.7
